date,appid,name,publisher,primary_genre,country,players,sessions,usage_hours
2026-07-11,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,United Kingdom,39494,48376,60305.7
2026-07-11,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,South Korea,38284,54268,54748.0
2026-07-11,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,Canada,32392,46925,47601.3
2026-07-11,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,France,31292,39462,44791.9
2026-07-11,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,Japan,23225,31841,33811.1
2026-07-11,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,Australia,21251,28900,32791.1
2026-07-11,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,Other,124890,171843,182428.2
2026-07-12,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,United States,189797,254215,256509.3
2026-07-12,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,China,150861,203823,230497.8
2026-07-12,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,Russia,78620,107877,113368.3
2026-07-12,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,Germany,60661,90124,96098.0
2026-07-12,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,Brazil,55012,79998,80675.7
2026-07-12,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,United Kingdom,44541,61533,62527.7
2026-07-12,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,South Korea,39851,53655,61234.0
2026-07-12,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,Canada,33700,47998,50010.8
2026-07-12,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,France,40322,52276,58340.1
2026-07-12,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,Japan,24120,34462,36507.2
2026-07-12,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,Australia,25696,37267,41840.8
2026-07-12,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,Other,128012,170861,196300.6
2026-07-13,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,United States,149931,212098,216009.8
2026-07-13,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,China,128960,197720,171194.0
2026-07-13,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,Russia,63485,84003,94727.0
2026-07-13,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,Germany,46463,66096,67884.4
2026-07-13,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,Brazil,40688,53449,56499.1
2026-07-13,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,United Kingdom,36762,50264,52456.5
2026-07-13,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,South Korea,32165,43272,48293.5
2026-07-13,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,Canada,27819,37685,43053.2
2026-07-13,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,France,29862,39289,47197.9
2026-07-13,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,Japan,19746,24995,27864.2
2026-07-13,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,Australia,22073,29577,35237.2
2026-07-13,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,Other,108869,153677,160588.4
2026-07-14,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,United States,132751,163894,192867.3
2026-07-14,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,China,123196,185164,186063.4
2026-07-14,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,Russia,63321,92715,101185.7
2026-07-14,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,Germany,48087,61685,72845.9
2026-07-14,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,Brazil,37067,46891,53403.0
2026-07-14,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,United Kingdom,31810,44524,43327.6
2026-07-14,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,South Korea,32079,40634,49108.8
2026-07-14,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,Canada,24698,35421,38689.6
2026-07-14,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,France,24884,32836,34375.7
2026-07-14,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,Japan,19482,25150,29081.1
2026-07-14,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,Australia,18778,26655,28678.4
2026-07-14,1203220,NARAKA: BLADEPOINT,NetEase Games Global,Action,Other,90025,132512,125782.3
2026-06-15,1086940,Baldur's Gate 3,Larian Studios,Adventure,United States,108777,193655,162752.6
2026-06-15,1086940,Baldur's Gate 3,Larian Studios,Adventure,China,95709,160336,148416.3
2026-06-15,1086940,Baldur's Gate 3,Larian Studios,Adventure,Russia,48339,82657,80374.6
2026-06-15,1086940,Baldur's Gate 3,Larian Studios,Adventure,Germany,39199,62246,57808.9
2026-06-15,1086940,Baldur's Gate 3,Larian Studios,Adventure,Brazil,30836,44702,45075.6
2026-06-15,1086940,Baldur's Gate 3,Larian Studios,Adventure,United Kingdom,29009,48927,44001.6
2026-06-15,1086940,Baldur's Gate 3,Larian Studios,Adventure,South Korea,24057,36601,37068.3
2026-06-15,1086940,Baldur's Gate 3,Larian Studios,Adventure,Canada,21249,33606,32555.4
2026-06-15,1086940,Baldur's Gate 3,Larian Studios,Adventure,France,22864,37438,34108.4
2026-06-15,1086940,Baldur's Gate 3,Larian Studios,Adventure,Japan,14809,26538,21545.5
2026-06-15,1086940,Baldur's Gate 3,Larian Studios,Adventure,Australia,16253,25702,23624.4
2026-06-15,1086940,Baldur's Gate 3,Larian Studios,Adventure,Other,82279,133177,126393.5
2026-06-16,1086940,Baldur's Gate 3,Larian Studios,Adventure,United States,95576,163504,141529.7
2026-06-16,1086940,Baldur's Gate 3,Larian Studios,Adventure,China,86161,124803,129078.6
2026-06-16,1086940,Baldur's Gate 3,Larian Studios,Adventure,Russia,40998,67169,65541.1
2026-06-16,1086940,Baldur's Gate 3,Larian Studios,Adventure,Germany,32383,51370,51094.8
2026-06-16,1086940,Baldur's Gate 3,Larian Studios,Adventure,Brazil,25592,42966,38949.0
2026-06-16,1086940,Baldur's Gate 3,Larian Studios,Adventure,United Kingdom,24833,40169,35844.6
2026-06-16,1086940,Baldur's Gate 3,Larian Studios,Adventure,South Korea,21752,36460,32864.2
2026-06-16,1086940,Baldur's Gate 3,Larian Studios,Adventure,Canada,16254,26575,23609.7
2026-06-16,1086940,Baldur's Gate 3,Larian Studios,Adventure,France,18774,33646,31760.2
2026-06-16,1086940,Baldur's Gate 3,Larian Studios,Adventure,Japan,13485,21948,21215.7
2026-06-16,1086940,Baldur's Gate 3,Larian Studios,Adventure,Australia,13197,21323,20415.3
2026-06-16,1086940,Baldur's Gate 3,Larian Studios,Adventure,Other,68529,116094,106891.8
2026-06-17,1086940,Baldur's Gate 3,Larian Studios,Adventure,United States,100383,169928,150727.4
2026-06-17,1086940,Baldur's Gate 3,Larian Studios,Adventure,China,84146,138769,135949.4
2026-06-17,1086940,Baldur's Gate 3,Larian Studios,Adventure,Russia,43733,65806,60156.9
2026-06-17,1086940,Baldur's Gate 3,Larian Studios,Adventure,Germany,37415,65070,51694.1
2026-06-17,1086940,Baldur's Gate 3,Larian Studios,Adventure,Brazil,26360,43128,40696.5
2026-06-17,1086940,Baldur's Gate 3,Larian Studios,Adventure,United Kingdom,25044,37697,34985.9
2026-06-17,1086940,Baldur's Gate 3,Larian Studios,Adventure,South Korea,24219,43587,34322.1
2026-06-17,1086940,Baldur's Gate 3,Larian Studios,Adventure,Canada,20414,33458,30332.3
2026-06-17,1086940,Baldur's Gate 3,Larian Studios,Adventure,France,22215,32810,35043.7
2026-06-17,1086940,Baldur's Gate 3,Larian Studios,Adventure,Japan,15013,25905,22669.5
2026-06-17,1086940,Baldur's Gate 3,Larian Studios,Adventure,Australia,14808,24347,21489.8
2026-06-17,1086940,Baldur's Gate 3,Larian Studios,Adventure,Other,68718,108651,95794.3
2026-06-18,1086940,Baldur's Gate 3,Larian Studios,Adventure,United States,105961,171403,165990.7
2026-06-18,1086940,Baldur's Gate 3,Larian Studios,Adventure,China,86620,145404,122657.1
2026-06-18,1086940,Baldur's Gate 3,Larian Studios,Adventure,Russia,42743,65117,61063.9
2026-06-18,1086940,Baldur's Gate 3,Larian Studios,Adventure,Germany,33540,58867,49871.7
2026-06-18,1086940,Baldur's Gate 3,Larian Studios,Adventure,Brazil,31206,49135,43152.5
2026-06-18,1086940,Baldur's Gate 3,Larian Studios,Adventure,United Kingdom,24796,39812,36058.1
2026-06-18,1086940,Baldur's Gate 3,Larian Studios,Adventure,South Korea,28196,45923,41177.4
2026-06-18,1086940,Baldur's Gate 3,Larian Studios,Adventure,Canada,19895,34130,29089.1
2026-06-18,1086940,Baldur's Gate 3,Larian Studios,Adventure,France,20620,34823,32757.5
2026-06-18,1086940,Baldur's Gate 3,Larian Studios,Adventure,Japan,14848,24903,20520.1
2026-06-18,1086940,Baldur's Gate 3,Larian Studios,Adventure,Australia,14994,26795,23590.7
2026-06-18,1086940,Baldur's Gate 3,Larian Studios,Adventure,Other,76962,129562,118434.1
2026-06-19,1086940,Baldur's Gate 3,Larian Studios,Adventure,United States,110906,181774,151130.0
2026-06-19,1086940,Baldur's Gate 3,Larian Studios,Adventure,China,88222,143719,132959.1
2026-06-19,1086940,Baldur's Gate 3,Larian Studios,Adventure,Russia,42674,70450,62136.8
2026-06-19,1086940,Baldur's Gate 3,Larian Studios,Adventure,Germany,32567,48440,48462.2
2026-06-19,1086940,Baldur's Gate 3,Larian Studios,Adventure,Brazil,29377,50157,43517.1
2026-06-19,1086940,Baldur's Gate 3,Larian Studios,Adventure,United Kingdom,25885,39909,35717.7
2026-06-19,1086940,Baldur's Gate 3,Larian Studios,Adventure,South Korea,25835,42323,39184.3
2026-06-19,1086940,Baldur's Gate 3,Larian Studios,Adventure,Canada,20168,32540,28272.1
2026-06-19,1086940,Baldur's Gate 3,Larian Studios,Adventure,France,18498,31619,28207.2
2026-06-19,1086940,Baldur's Gate 3,Larian Studios,Adventure,Japan,14541,23386,24343.3
2026-06-19,1086940,Baldur's Gate 3,Larian Studios,Adventure,Australia,15213,26881,23398.5
2026-06-19,1086940,Baldur's Gate 3,Larian Studios,Adventure,Other,82026,132165,127794.1
2026-06-20,1086940,Baldur's Gate 3,Larian Studios,Adventure,United States,133767,221230,191411.9
2026-06-20,1086940,Baldur's Gate 3,Larian Studios,Adventure,China,115137,206873,179302.4
2026-06-20,1086940,Baldur's Gate 3,Larian Studios,Adventure,Russia,59465,104112,97486.5
2026-06-20,1086940,Baldur's Gate 3,Larian Studios,Adventure,Germany,47983,83355,67975.3
2026-06-20,1086940,Baldur's Gate 3,Larian Studios,Adventure,Brazil,39007,67348,56393.9
2026-06-20,1086940,Baldur's Gate 3,Larian Studios,Adventure,United Kingdom,35186,56319,55233.4
2026-06-20,1086940,Baldur's Gate 3,Larian Studios,Adventure,South Korea,33611,53518,52056.7
2026-06-20,1086940,Baldur's Gate 3,Larian Studios,Adventure,Canada,26743,42553,41166.3
2026-06-20,1086940,Baldur's Gate 3,Larian Studios,Adventure,France,29741,44265,47854.6
2026-06-20,1086940,Baldur's Gate 3,Larian Studios,Adventure,Japan,20991,33254,34102.9
2026-06-20,1086940,Baldur's Gate 3,Larian Studios,Adventure,Australia,19956,33322,29146.3
2026-06-20,1086940,Baldur's Gate 3,Larian Studios,Adventure,Other,106207,168637,152775.1
2026-06-21,1086940,Baldur's Gate 3,Larian Studios,Adventure,United States,123073,204431,187451.1
2026-06-21,1086940,Baldur's Gate 3,Larian Studios,Adventure,China,112273,163643,161211.9
2026-06-21,1086940,Baldur's Gate 3,Larian Studios,Adventure,Russia,57772,97617,85587.3
2026-06-21,1086940,Baldur's Gate 3,Larian Studios,Adventure,Germany,43541,78668,69176.0
2026-06-21,1086940,Baldur's Gate 3,Larian Studios,Adventure,Brazil,37284,64936,54029.1
2026-06-21,1086940,Baldur's Gate 3,Larian Studios,Adventure,United Kingdom,31281,49902,46765.3
2026-06-21,1086940,Baldur's Gate 3,Larian Studios,Adventure,South Korea,31990,49238,44604.4
2026-06-21,1086940,Baldur's Gate 3,Larian Studios,Adventure,Canada,22286,38679,36892.9
2026-06-21,1086940,Baldur's Gate 3,Larian Studios,Adventure,France,26995,44304,38920.5
2026-06-21,1086940,Baldur's Gate 3,Larian Studios,Adventure,Japan,16831,23446,24575.7
2026-06-21,1086940,Baldur's Gate 3,Larian Studios,Adventure,Australia,18304,29441,28394.4
2026-06-21,1086940,Baldur's Gate 3,Larian Studios,Adventure,Other,96435,170823,148916.7
2026-06-22,1086940,Baldur's Gate 3,Larian Studios,Adventure,United States,98005,150074,155043.6
2026-06-22,1086940,Baldur's Gate 3,Larian Studios,Adventure,China,87850,140156,129473.6
2026-06-22,1086940,Baldur's Gate 3,Larian Studios,Adventure,Russia,39542,68905,59040.1
2026-06-22,1086940,Baldur's Gate 3,Larian Studios,Adventure,Germany,32831,52105,52336.5
2026-06-22,1086940,Baldur's Gate 3,Larian Studios,Adventure,Brazil,32380,48958,47490.3
2026-06-22,1086940,Baldur's Gate 3,Larian Studios,Adventure,United Kingdom,23043,39076,33910.8
2026-06-22,1086940,Baldur's Gate 3,Larian Studios,Adventure,South Korea,23628,36642,33527.6
2026-06-22,1086940,Baldur's Gate 3,Larian Studios,Adventure,Canada,20170,31261,31334.3
2026-06-22,1086940,Baldur's Gate 3,Larian Studios,Adventure,France,18584,30165,27212.9
2026-06-22,1086940,Baldur's Gate 3,Larian Studios,Adventure,Japan,14446,25350,22422.3
2026-06-22,1086940,Baldur's Gate 3,Larian Studios,Adventure,Australia,14225,23694,22799.8
2026-06-22,1086940,Baldur's Gate 3,Larian Studios,Adventure,Other,78785,124726,119822.1
2026-06-23,1086940,Baldur's Gate 3,Larian Studios,Adventure,United States,104569,186184,164259.7
2026-06-23,1086940,Baldur's Gate 3,Larian Studios,Adventure,China,79319,131037,120736.3
2026-06-23,1086940,Baldur's Gate 3,Larian Studios,Adventure,Russia,40757,67672,61496.3
2026-06-23,1086940,Baldur's Gate 3,Larian Studios,Adventure,Germany,33503,56910,53198.3
2026-06-23,1086940,Baldur's Gate 3,Larian Studios,Adventure,Brazil,29557,48351,42593.7
2026-06-23,1086940,Baldur's Gate 3,Larian Studios,Adventure,United Kingdom,24177,39022,35402.2
2026-06-23,1086940,Baldur's Gate 3,Larian Studios,Adventure,South Korea,24478,42087,33087.5
2026-06-23,1086940,Baldur's Gate 3,Larian Studios,Adventure,Canada,19246,32445,28354.5
2026-06-23,1086940,Baldur's Gate 3,Larian Studios,Adventure,France,21109,36484,33985.5
2026-06-23,1086940,Baldur's Gate 3,Larian Studios,Adventure,Japan,14599,24284,23196.2
2026-06-23,1086940,Baldur's Gate 3,Larian Studios,Adventure,Australia,14808,23063,21403.7
2026-06-23,1086940,Baldur's Gate 3,Larian Studios,Adventure,Other,69515,114955,112121.6
2026-06-24,1086940,Baldur's Gate 3,Larian Studios,Adventure,United States,103017,180408,136836.6
2026-06-24,1086940,Baldur's Gate 3,Larian Studios,Adventure,China,87858,158806,139116.6
2026-06-24,1086940,Baldur's Gate 3,Larian Studios,Adventure,Russia,46944,74002,71612.9
2026-06-24,1086940,Baldur's Gate 3,Larian Studios,Adventure,Germany,32678,53677,48889.9
2026-06-24,1086940,Baldur's Gate 3,Larian Studios,Adventure,Brazil,29037,49635,41680.8
2026-06-24,1086940,Baldur's Gate 3,Larian Studios,Adventure,United Kingdom,26978,44733,41570.3
2026-06-24,1086940,Baldur's Gate 3,Larian Studios,Adventure,South Korea,26012,39407,39259.1
2026-06-24,1086940,Baldur's Gate 3,Larian Studios,Adventure,Canada,19238,31241,28914.0
2026-06-24,1086940,Baldur's Gate 3,Larian Studios,Adventure,France,18951,32279,29198.1
2026-06-24,1086940,Baldur's Gate 3,Larian Studios,Adventure,Japan,14645,24438,22257.0
2026-06-24,1086940,Baldur's Gate 3,Larian Studios,Adventure,Australia,13803,23507,19711.5
2026-06-24,1086940,Baldur's Gate 3,Larian Studios,Adventure,Other,77283,126425,107140.4
2026-06-25,1086940,Baldur's Gate 3,Larian Studios,Adventure,United States,99401,172413,152331.0
2026-06-25,1086940,Baldur's Gate 3,Larian Studios,Adventure,China,79524,134942,121689.4
2026-06-25,1086940,Baldur's Gate 3,Larian Studios,Adventure,Russia,37933,61174,52134.7
2026-06-25,1086940,Baldur's Gate 3,Larian Studios,Adventure,Germany,31754,52441,48351.4
2026-06-25,1086940,Baldur's Gate 3,Larian Studios,Adventure,Brazil,28738,43567,40559.1
2026-06-25,1086940,Baldur's Gate 3,Larian Studios,Adventure,United Kingdom,22750,34242,32888.4
2026-06-25,1086940,Baldur's Gate 3,Larian Studios,Adventure,South Korea,23258,36888,33876.7
2026-06-25,1086940,Baldur's Gate 3,Larian Studios,Adventure,Canada,18350,28357,25940.3
2026-06-25,1086940,Baldur's Gate 3,Larian Studios,Adventure,France,20582,33894,29973.7
2026-06-25,1086940,Baldur's Gate 3,Larian Studios,Adventure,Japan,15948,27014,25617.4
2026-06-25,1086940,Baldur's Gate 3,Larian Studios,Adventure,Australia,14199,23803,20967.4
2026-06-25,1086940,Baldur's Gate 3,Larian Studios,Adventure,Other,75125,123534,113230.4
2026-06-26,1086940,Baldur's Gate 3,Larian Studios,Adventure,United States,101708,179717,151562.9
2026-06-26,1086940,Baldur's Gate 3,Larian Studios,Adventure,China,86299,140146,136422.9
2026-06-26,1086940,Baldur's Gate 3,Larian Studios,Adventure,Russia,47129,70252,68874.9
2026-06-26,1086940,Baldur's Gate 3,Larian Studios,Adventure,Germany,38502,59032,57094.1
2026-06-26,1086940,Baldur's Gate 3,Larian Studios,Adventure,Brazil,29371,48413,43015.8
2026-06-26,1086940,Baldur's Gate 3,Larian Studios,Adventure,United Kingdom,22029,36667,33699.4
2026-06-26,1086940,Baldur's Gate 3,Larian Studios,Adventure,South Korea,27322,46983,42297.0
2026-06-26,1086940,Baldur's Gate 3,Larian Studios,Adventure,Canada,18256,30764,26656.0
2026-06-26,1086940,Baldur's Gate 3,Larian Studios,Adventure,France,19267,31375,28968.0
2026-06-26,1086940,Baldur's Gate 3,Larian Studios,Adventure,Japan,15612,23554,22921.5
2026-06-26,1086940,Baldur's Gate 3,Larian Studios,Adventure,Australia,15956,24205,23048.4
2026-06-26,1086940,Baldur's Gate 3,Larian Studios,Adventure,Other,73936,117467,108498.2
2026-06-27,1086940,Baldur's Gate 3,Larian Studios,Adventure,United States,131581,233094,200662.5
2026-06-27,1086940,Baldur's Gate 3,Larian Studios,Adventure,China,118094,195833,190339.6
2026-06-27,1086940,Baldur's Gate 3,Larian Studios,Adventure,Russia,57719,94985,92793.7
2026-06-27,1086940,Baldur's Gate 3,Larian Studios,Adventure,Germany,43466,72837,64957.7
2026-06-27,1086940,Baldur's Gate 3,Larian Studios,Adventure,Brazil,41924,71515,60795.8
2026-06-27,1086940,Baldur's Gate 3,Larian Studios,Adventure,United Kingdom,32263,51879,46095.8
2026-06-27,1086940,Baldur's Gate 3,Larian Studios,Adventure,South Korea,33115,54920,48659.3
2026-06-27,1086940,Baldur's Gate 3,Larian Studios,Adventure,Canada,28549,46775,41044.3
2026-06-27,1086940,Baldur's Gate 3,Larian Studios,Adventure,France,27886,43341,41311.6
2026-06-27,1086940,Baldur's Gate 3,Larian Studios,Adventure,Japan,20286,30537,31786.7
2026-06-27,1086940,Baldur's Gate 3,Larian Studios,Adventure,Australia,19986,32625,31265.8
2026-06-27,1086940,Baldur's Gate 3,Larian Studios,Adventure,Other,98429,141297,144530.5
2026-06-28,1086940,Baldur's Gate 3,Larian Studios,Adventure,United States,121928,199120,167960.7
2026-06-28,1086940,Baldur's Gate 3,Larian Studios,Adventure,China,110369,187950,171798.1
2026-06-28,1086940,Baldur's Gate 3,Larian Studios,Adventure,Russia,57533,99259,86315.0
2026-06-28,1086940,Baldur's Gate 3,Larian Studios,Adventure,Germany,42394,72049,67154.1
2026-06-28,1086940,Baldur's Gate 3,Larian Studios,Adventure,Brazil,39126,65811,64862.9
2026-06-28,1086940,Baldur's Gate 3,Larian Studios,Adventure,United Kingdom,29717,51102,46067.0
2026-06-28,1086940,Baldur's Gate 3,Larian Studios,Adventure,South Korea,32426,48681,46951.4
2026-06-28,1086940,Baldur's Gate 3,Larian Studios,Adventure,Canada,23633,39300,34776.9
2026-06-28,1086940,Baldur's Gate 3,Larian Studios,Adventure,France,27909,50419,42747.5
2026-06-28,1086940,Baldur's Gate 3,Larian Studios,Adventure,Japan,18581,28320,26198.2
2026-06-28,1086940,Baldur's Gate 3,Larian Studios,Adventure,Australia,19159,29563,29036.8
2026-06-28,1086940,Baldur's Gate 3,Larian Studios,Adventure,Other,97966,148869,138154.5
2026-06-29,1086940,Baldur's Gate 3,Larian Studios,Adventure,United States,91507,147068,141761.6
2026-06-29,1086940,Baldur's Gate 3,Larian Studios,Adventure,China,86532,148229,122863.5
2026-06-29,1086940,Baldur's Gate 3,Larian Studios,Adventure,Russia,42491,68360,66021.0
2026-06-29,1086940,Baldur's Gate 3,Larian Studios,Adventure,Germany,31705,52784,45369.7
2026-06-29,1086940,Baldur's Gate 3,Larian Studios,Adventure,Brazil,28028,45901,43892.7
2026-06-29,1086940,Baldur's Gate 3,Larian Studios,Adventure,United Kingdom,21937,36281,32401.7
2026-06-29,1086940,Baldur's Gate 3,Larian Studios,Adventure,South Korea,21684,33440,31548.2
2026-06-29,1086940,Baldur's Gate 3,Larian Studios,Adventure,Canada,19867,32292,29553.2
2026-06-29,1086940,Baldur's Gate 3,Larian Studios,Adventure,France,18027,29084,27595.2
2026-06-29,1086940,Baldur's Gate 3,Larian Studios,Adventure,Japan,13793,23962,22321.4
2026-06-29,1086940,Baldur's Gate 3,Larian Studios,Adventure,Australia,11776,20009,16394.9
2026-06-29,1086940,Baldur's Gate 3,Larian Studios,Adventure,Other,65699,103969,100614.4
2026-06-30,1086940,Baldur's Gate 3,Larian Studios,Adventure,United States,105992,163402,154034.0
2026-06-30,1086940,Baldur's Gate 3,Larian Studios,Adventure,China,79567,121409,118940.2
2026-06-30,1086940,Baldur's Gate 3,Larian Studios,Adventure,Russia,42960,70491,63645.5
2026-06-30,1086940,Baldur's Gate 3,Larian Studios,Adventure,Germany,35521,57514,53735.3
2026-06-30,1086940,Baldur's Gate 3,Larian Studios,Adventure,Brazil,27979,44288,42691.5
2026-06-30,1086940,Baldur's Gate 3,Larian Studios,Adventure,United Kingdom,26234,42688,39158.1
2026-06-30,1086940,Baldur's Gate 3,Larian Studios,Adventure,South Korea,26339,47517,36776.1
2026-06-30,1086940,Baldur's Gate 3,Larian Studios,Adventure,Canada,18082,30178,25419.6
2026-06-30,1086940,Baldur's Gate 3,Larian Studios,Adventure,France,18239,29868,24769.5
2026-06-30,1086940,Baldur's Gate 3,Larian Studios,Adventure,Japan,14037,21773,21938.9
2026-06-30,1086940,Baldur's Gate 3,Larian Studios,Adventure,Australia,13860,21996,19373.0
2026-06-30,1086940,Baldur's Gate 3,Larian Studios,Adventure,Other,70376,109410,110586.2
2026-07-01,1086940,Baldur's Gate 3,Larian Studios,Adventure,United States,104071,166047,148548.0
2026-07-01,1086940,Baldur's Gate 3,Larian Studios,Adventure,China,87530,136513,135455.8
2026-07-01,1086940,Baldur's Gate 3,Larian Studios,Adventure,Russia,43365,79362,62228.0
2026-07-01,1086940,Baldur's Gate 3,Larian Studios,Adventure,Germany,33061,53073,51586.1
2026-07-01,1086940,Baldur's Gate 3,Larian Studios,Adventure,Brazil,31249,49419,47072.1
2026-07-01,1086940,Baldur's Gate 3,Larian Studios,Adventure,United Kingdom,24385,39350,36312.2
2026-07-01,1086940,Baldur's Gate 3,Larian Studios,Adventure,South Korea,25831,41690,37784.6
2026-07-01,1086940,Baldur's Gate 3,Larian Studios,Adventure,Canada,19454,35241,28502.4
2026-07-01,1086940,Baldur's Gate 3,Larian Studios,Adventure,France,19759,32174,26756.7
2026-07-01,1086940,Baldur's Gate 3,Larian Studios,Adventure,Japan,14816,24980,20907.7
2026-07-01,1086940,Baldur's Gate 3,Larian Studios,Adventure,Australia,14459,24144,22496.5
2026-07-01,1086940,Baldur's Gate 3,Larian Studios,Adventure,Other,78827,121859,131242.7
2026-07-02,1086940,Baldur's Gate 3,Larian Studios,Adventure,United States,94132,158578,156396.3
2026-07-02,1086940,Baldur's Gate 3,Larian Studios,Adventure,China,85832,149308,120707.1
2026-07-02,1086940,Baldur's Gate 3,Larian Studios,Adventure,Russia,44093,74154,69454.7
2026-07-02,1086940,Baldur's Gate 3,Larian Studios,Adventure,Germany,32105,51521,48623.8
2026-07-02,1086940,Baldur's Gate 3,Larian Studios,Adventure,Brazil,31001,50961,45788.3
2026-07-02,1086940,Baldur's Gate 3,Larian Studios,Adventure,United Kingdom,23044,33536,34138.2
2026-07-02,1086940,Baldur's Gate 3,Larian Studios,Adventure,South Korea,24697,37504,39762.1
2026-07-02,1086940,Baldur's Gate 3,Larian Studios,Adventure,Canada,18565,30624,27968.3
2026-07-02,1086940,Baldur's Gate 3,Larian Studios,Adventure,France,19325,29789,29221.6
2026-07-02,1086940,Baldur's Gate 3,Larian Studios,Adventure,Japan,15556,26167,23649.8
2026-07-02,1086940,Baldur's Gate 3,Larian Studios,Adventure,Australia,13874,22730,19258.5
2026-07-02,1086940,Baldur's Gate 3,Larian Studios,Adventure,Other,66214,100724,91182.0
2026-07-03,1086940,Baldur's Gate 3,Larian Studios,Adventure,United States,107100,187303,150161.9
2026-07-03,1086940,Baldur's Gate 3,Larian Studios,Adventure,China,90658,146232,140370.6
2026-07-03,1086940,Baldur's Gate 3,Larian Studios,Adventure,Russia,42968,74808,68503.2
2026-07-03,1086940,Baldur's Gate 3,Larian Studios,Adventure,Germany,34357,60396,49937.7
2026-07-03,1086940,Baldur's Gate 3,Larian Studios,Adventure,Brazil,31727,55093,48377.8
2026-07-03,1086940,Baldur's Gate 3,Larian Studios,Adventure,United Kingdom,25293,41193,37044.4
2026-07-03,1086940,Baldur's Gate 3,Larian Studios,Adventure,South Korea,24797,38547,37658.5
2026-07-03,1086940,Baldur's Gate 3,Larian Studios,Adventure,Canada,19750,30855,31680.0
2026-07-03,1086940,Baldur's Gate 3,Larian Studios,Adventure,France,21892,33593,32830.8
2026-07-03,1086940,Baldur's Gate 3,Larian Studios,Adventure,Japan,15214,24833,22801.3
2026-07-03,1086940,Baldur's Gate 3,Larian Studios,Adventure,Australia,15357,24887,22228.5
2026-07-03,1086940,Baldur's Gate 3,Larian Studios,Adventure,Other,72268,110042,111063.7
2026-07-04,1086940,Baldur's Gate 3,Larian Studios,Adventure,United States,137988,215441,221919.4
2026-07-04,1086940,Baldur's Gate 3,Larian Studios,Adventure,China,113675,188583,164939.0
2026-07-04,1086940,Baldur's Gate 3,Larian Studios,Adventure,Russia,54831,93564,80099.5
2026-07-04,1086940,Baldur's Gate 3,Larian Studios,Adventure,Germany,46819,72457,69018.7
2026-07-04,1086940,Baldur's Gate 3,Larian Studios,Adventure,Brazil,39726,63548,56599.1
2026-07-04,1086940,Baldur's Gate 3,Larian Studios,Adventure,United Kingdom,32219,50023,46716.2
2026-07-04,1086940,Baldur's Gate 3,Larian Studios,Adventure,South Korea,30850,47991,47140.4
2026-07-04,1086940,Baldur's Gate 3,Larian Studios,Adventure,Canada,27009,44652,44238.2
2026-07-04,1086940,Baldur's Gate 3,Larian Studios,Adventure,France,26248,43003,38286.2
2026-07-04,1086940,Baldur's Gate 3,Larian Studios,Adventure,Japan,20294,34014,27598.7
2026-07-04,1086940,Baldur's Gate 3,Larian Studios,Adventure,Australia,20184,31890,28266.1
